image,bodymesh,top,bottom,left,right,sentence,seg,mask,texture
/home/datasets/fullbody_train_sample/image/00152.png,/home/datasets/fullbody_train_sample/bodymesh/0151.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0151.png,/home/datasets/fullbody_train_sample/mask/0151.png,/home/datasets/fullbody_train_sample/texture/0151.png
/home/datasets/fullbody_train_sample/image/00153.png,/home/datasets/fullbody_train_sample/bodymesh/0152.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0152.png,/home/datasets/fullbody_train_sample/mask/0152.png,/home/datasets/fullbody_train_sample/texture/0152.png
/home/datasets/fullbody_train_sample/image/00154.png,/home/datasets/fullbody_train_sample/bodymesh/0153.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0153.png,/home/datasets/fullbody_train_sample/mask/0153.png,/home/datasets/fullbody_train_sample/texture/0153.png
/home/datasets/fullbody_train_sample/image/00155.png,/home/datasets/fullbody_train_sample/bodymesh/0154.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0154.png,/home/datasets/fullbody_train_sample/mask/0154.png,/home/datasets/fullbody_train_sample/texture/0154.png
/home/datasets/fullbody_train_sample/image/00156.png,/home/datasets/fullbody_train_sample/bodymesh/0155.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0155.png,/home/datasets/fullbody_train_sample/mask/0155.png,/home/datasets/fullbody_train_sample/texture/0155.png
/home/datasets/fullbody_train_sample/image/00157.png,/home/datasets/fullbody_train_sample/bodymesh/0156.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0156.png,/home/datasets/fullbody_train_sample/mask/0156.png,/home/datasets/fullbody_train_sample/texture/0156.png
/home/datasets/fullbody_train_sample/image/00158.png,/home/datasets/fullbody_train_sample/bodymesh/0157.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0157.png,/home/datasets/fullbody_train_sample/mask/0157.png,/home/datasets/fullbody_train_sample/texture/0157.png
/home/datasets/fullbody_train_sample/image/00159.png,/home/datasets/fullbody_train_sample/bodymesh/0158.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0158.png,/home/datasets/fullbody_train_sample/mask/0158.png,/home/datasets/fullbody_train_sample/texture/0158.png
/home/datasets/fullbody_train_sample/image/00160.png,/home/datasets/fullbody_train_sample/bodymesh/0159.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0159.png,/home/datasets/fullbody_train_sample/mask/0159.png,/home/datasets/fullbody_train_sample/texture/0159.png
/home/datasets/fullbody_train_sample/image/00161.png,/home/datasets/fullbody_train_sample/bodymesh/0160.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0160.png,/home/datasets/fullbody_train_sample/mask/0160.png,/home/datasets/fullbody_train_sample/texture/0160.png
/home/datasets/fullbody_train_sample/image/00162.png,/home/datasets/fullbody_train_sample/bodymesh/0161.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0161.png,/home/datasets/fullbody_train_sample/mask/0161.png,/home/datasets/fullbody_train_sample/texture/0161.png
/home/datasets/fullbody_train_sample/image/00163.png,/home/datasets/fullbody_train_sample/bodymesh/0162.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0162.png,/home/datasets/fullbody_train_sample/mask/0162.png,/home/datasets/fullbody_train_sample/texture/0162.png
/home/datasets/fullbody_train_sample/image/00164.png,/home/datasets/fullbody_train_sample/bodymesh/0163.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0163.png,/home/datasets/fullbody_train_sample/mask/0163.png,/home/datasets/fullbody_train_sample/texture/0163.png
/home/datasets/fullbody_train_sample/image/00165.png,/home/datasets/fullbody_train_sample/bodymesh/0164.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0164.png,/home/datasets/fullbody_train_sample/mask/0164.png,/home/datasets/fullbody_train_sample/texture/0164.png
/home/datasets/fullbody_train_sample/image/00166.png,/home/datasets/fullbody_train_sample/bodymesh/0165.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0165.png,/home/datasets/fullbody_train_sample/mask/0165.png,/home/datasets/fullbody_train_sample/texture/0165.png
/home/datasets/fullbody_train_sample/image/00167.png,/home/datasets/fullbody_train_sample/bodymesh/0166.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0166.png,/home/datasets/fullbody_train_sample/mask/0166.png,/home/datasets/fullbody_train_sample/texture/0166.png
/home/datasets/fullbody_train_sample/image/00168.png,/home/datasets/fullbody_train_sample/bodymesh/0167.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0167.png,/home/datasets/fullbody_train_sample/mask/0167.png,/home/datasets/fullbody_train_sample/texture/0167.png
/home/datasets/fullbody_train_sample/image/00169.png,/home/datasets/fullbody_train_sample/bodymesh/0168.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0168.png,/home/datasets/fullbody_train_sample/mask/0168.png,/home/datasets/fullbody_train_sample/texture/0168.png
/home/datasets/fullbody_train_sample/image/00170.png,/home/datasets/fullbody_train_sample/bodymesh/0169.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0169.png,/home/datasets/fullbody_train_sample/mask/0169.png,/home/datasets/fullbody_train_sample/texture/0169.png
/home/datasets/fullbody_train_sample/image/00171.png,/home/datasets/fullbody_train_sample/bodymesh/0170.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0170.png,/home/datasets/fullbody_train_sample/mask/0170.png,/home/datasets/fullbody_train_sample/texture/0170.png
/home/datasets/fullbody_train_sample/image/00172.png,/home/datasets/fullbody_train_sample/bodymesh/0171.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0171.png,/home/datasets/fullbody_train_sample/mask/0171.png,/home/datasets/fullbody_train_sample/texture/0171.png
/home/datasets/fullbody_train_sample/image/00173.png,/home/datasets/fullbody_train_sample/bodymesh/0172.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0172.png,/home/datasets/fullbody_train_sample/mask/0172.png,/home/datasets/fullbody_train_sample/texture/0172.png
/home/datasets/fullbody_train_sample/image/00174.png,/home/datasets/fullbody_train_sample/bodymesh/0173.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0173.png,/home/datasets/fullbody_train_sample/mask/0173.png,/home/datasets/fullbody_train_sample/texture/0173.png
/home/datasets/fullbody_train_sample/image/00175.png,/home/datasets/fullbody_train_sample/bodymesh/0174.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0174.png,/home/datasets/fullbody_train_sample/mask/0174.png,/home/datasets/fullbody_train_sample/texture/0174.png
/home/datasets/fullbody_train_sample/image/00176.png,/home/datasets/fullbody_train_sample/bodymesh/0175.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0175.png,/home/datasets/fullbody_train_sample/mask/0175.png,/home/datasets/fullbody_train_sample/texture/0175.png
/home/datasets/fullbody_train_sample/image/00177.png,/home/datasets/fullbody_train_sample/bodymesh/0176.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0176.png,/home/datasets/fullbody_train_sample/mask/0176.png,/home/datasets/fullbody_train_sample/texture/0176.png
/home/datasets/fullbody_train_sample/image/00178.png,/home/datasets/fullbody_train_sample/bodymesh/0177.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0177.png,/home/datasets/fullbody_train_sample/mask/0177.png,/home/datasets/fullbody_train_sample/texture/0177.png
/home/datasets/fullbody_train_sample/image/00179.png,/home/datasets/fullbody_train_sample/bodymesh/0178.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0178.png,/home/datasets/fullbody_train_sample/mask/0178.png,/home/datasets/fullbody_train_sample/texture/0178.png
/home/datasets/fullbody_train_sample/image/00180.png,/home/datasets/fullbody_train_sample/bodymesh/0179.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0179.png,/home/datasets/fullbody_train_sample/mask/0179.png,/home/datasets/fullbody_train_sample/texture/0179.png
/home/datasets/fullbody_train_sample/image/00181.png,/home/datasets/fullbody_train_sample/bodymesh/0180.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0180.png,/home/datasets/fullbody_train_sample/mask/0180.png,/home/datasets/fullbody_train_sample/texture/0180.png
/home/datasets/fullbody_train_sample/image/00182.png,/home/datasets/fullbody_train_sample/bodymesh/0181.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0181.png,/home/datasets/fullbody_train_sample/mask/0181.png,/home/datasets/fullbody_train_sample/texture/0181.png
/home/datasets/fullbody_train_sample/image/00183.png,/home/datasets/fullbody_train_sample/bodymesh/0182.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0182.png,/home/datasets/fullbody_train_sample/mask/0182.png,/home/datasets/fullbody_train_sample/texture/0182.png
/home/datasets/fullbody_train_sample/image/00184.png,/home/datasets/fullbody_train_sample/bodymesh/0183.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0183.png,/home/datasets/fullbody_train_sample/mask/0183.png,/home/datasets/fullbody_train_sample/texture/0183.png
/home/datasets/fullbody_train_sample/image/00185.png,/home/datasets/fullbody_train_sample/bodymesh/0184.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0184.png,/home/datasets/fullbody_train_sample/mask/0184.png,/home/datasets/fullbody_train_sample/texture/0184.png
/home/datasets/fullbody_train_sample/image/00186.png,/home/datasets/fullbody_train_sample/bodymesh/0185.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0185.png,/home/datasets/fullbody_train_sample/mask/0185.png,/home/datasets/fullbody_train_sample/texture/0185.png
/home/datasets/fullbody_train_sample/image/00187.png,/home/datasets/fullbody_train_sample/bodymesh/0186.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0186.png,/home/datasets/fullbody_train_sample/mask/0186.png,/home/datasets/fullbody_train_sample/texture/0186.png
/home/datasets/fullbody_train_sample/image/00188.png,/home/datasets/fullbody_train_sample/bodymesh/0187.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0187.png,/home/datasets/fullbody_train_sample/mask/0187.png,/home/datasets/fullbody_train_sample/texture/0187.png
/home/datasets/fullbody_train_sample/image/00189.png,/home/datasets/fullbody_train_sample/bodymesh/0188.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0188.png,/home/datasets/fullbody_train_sample/mask/0188.png,/home/datasets/fullbody_train_sample/texture/0188.png
/home/datasets/fullbody_train_sample/image/00190.png,/home/datasets/fullbody_train_sample/bodymesh/0189.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0189.png,/home/datasets/fullbody_train_sample/mask/0189.png,/home/datasets/fullbody_train_sample/texture/0189.png
/home/datasets/fullbody_train_sample/image/00191.png,/home/datasets/fullbody_train_sample/bodymesh/0190.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0190.png,/home/datasets/fullbody_train_sample/mask/0190.png,/home/datasets/fullbody_train_sample/texture/0190.png
/home/datasets/fullbody_train_sample/image/00192.png,/home/datasets/fullbody_train_sample/bodymesh/0191.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0191.png,/home/datasets/fullbody_train_sample/mask/0191.png,/home/datasets/fullbody_train_sample/texture/0191.png
/home/datasets/fullbody_train_sample/image/00193.png,/home/datasets/fullbody_train_sample/bodymesh/0192.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0192.png,/home/datasets/fullbody_train_sample/mask/0192.png,/home/datasets/fullbody_train_sample/texture/0192.png
/home/datasets/fullbody_train_sample/image/00194.png,/home/datasets/fullbody_train_sample/bodymesh/0193.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0193.png,/home/datasets/fullbody_train_sample/mask/0193.png,/home/datasets/fullbody_train_sample/texture/0193.png
/home/datasets/fullbody_train_sample/image/00195.png,/home/datasets/fullbody_train_sample/bodymesh/0194.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0194.png,/home/datasets/fullbody_train_sample/mask/0194.png,/home/datasets/fullbody_train_sample/texture/0194.png
/home/datasets/fullbody_train_sample/image/00196.png,/home/datasets/fullbody_train_sample/bodymesh/0195.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0195.png,/home/datasets/fullbody_train_sample/mask/0195.png,/home/datasets/fullbody_train_sample/texture/0195.png
/home/datasets/fullbody_train_sample/image/00197.png,/home/datasets/fullbody_train_sample/bodymesh/0196.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0196.png,/home/datasets/fullbody_train_sample/mask/0196.png,/home/datasets/fullbody_train_sample/texture/0196.png
/home/datasets/fullbody_train_sample/image/00198.png,/home/datasets/fullbody_train_sample/bodymesh/0197.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0197.png,/home/datasets/fullbody_train_sample/mask/0197.png,/home/datasets/fullbody_train_sample/texture/0197.png
/home/datasets/fullbody_train_sample/image/00199.png,/home/datasets/fullbody_train_sample/bodymesh/0198.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0198.png,/home/datasets/fullbody_train_sample/mask/0198.png,/home/datasets/fullbody_train_sample/texture/0198.png
/home/datasets/fullbody_train_sample/image/00200.png,/home/datasets/fullbody_train_sample/bodymesh/0199.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0199.png,/home/datasets/fullbody_train_sample/mask/0199.png,/home/datasets/fullbody_train_sample/texture/0199.png
/home/datasets/fullbody_train_sample/image/00201.png,/home/datasets/fullbody_train_sample/bodymesh/0200.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0200.png,/home/datasets/fullbody_train_sample/mask/0200.png,/home/datasets/fullbody_train_sample/texture/0200.png
/home/datasets/fullbody_train_sample/image/00202.png,/home/datasets/fullbody_train_sample/bodymesh/0201.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0201.png,/home/datasets/fullbody_train_sample/mask/0201.png,/home/datasets/fullbody_train_sample/texture/0201.png
/home/datasets/fullbody_train_sample/image/00203.png,/home/datasets/fullbody_train_sample/bodymesh/0202.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0202.png,/home/datasets/fullbody_train_sample/mask/0202.png,/home/datasets/fullbody_train_sample/texture/0202.png
/home/datasets/fullbody_train_sample/image/00204.png,/home/datasets/fullbody_train_sample/bodymesh/0203.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0203.png,/home/datasets/fullbody_train_sample/mask/0203.png,/home/datasets/fullbody_train_sample/texture/0203.png
/home/datasets/fullbody_train_sample/image/00205.png,/home/datasets/fullbody_train_sample/bodymesh/0204.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0204.png,/home/datasets/fullbody_train_sample/mask/0204.png,/home/datasets/fullbody_train_sample/texture/0204.png
/home/datasets/fullbody_train_sample/image/00206.png,/home/datasets/fullbody_train_sample/bodymesh/0205.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0205.png,/home/datasets/fullbody_train_sample/mask/0205.png,/home/datasets/fullbody_train_sample/texture/0205.png
/home/datasets/fullbody_train_sample/image/00207.png,/home/datasets/fullbody_train_sample/bodymesh/0206.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0206.png,/home/datasets/fullbody_train_sample/mask/0206.png,/home/datasets/fullbody_train_sample/texture/0206.png
/home/datasets/fullbody_train_sample/image/00208.png,/home/datasets/fullbody_train_sample/bodymesh/0207.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0207.png,/home/datasets/fullbody_train_sample/mask/0207.png,/home/datasets/fullbody_train_sample/texture/0207.png
/home/datasets/fullbody_train_sample/image/00209.png,/home/datasets/fullbody_train_sample/bodymesh/0208.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0208.png,/home/datasets/fullbody_train_sample/mask/0208.png,/home/datasets/fullbody_train_sample/texture/0208.png
/home/datasets/fullbody_train_sample/image/00210.png,/home/datasets/fullbody_train_sample/bodymesh/0209.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0209.png,/home/datasets/fullbody_train_sample/mask/0209.png,/home/datasets/fullbody_train_sample/texture/0209.png
/home/datasets/fullbody_train_sample/image/00211.png,/home/datasets/fullbody_train_sample/bodymesh/0210.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0210.png,/home/datasets/fullbody_train_sample/mask/0210.png,/home/datasets/fullbody_train_sample/texture/0210.png
/home/datasets/fullbody_train_sample/image/00212.png,/home/datasets/fullbody_train_sample/bodymesh/0211.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0211.png,/home/datasets/fullbody_train_sample/mask/0211.png,/home/datasets/fullbody_train_sample/texture/0211.png
/home/datasets/fullbody_train_sample/image/00213.png,/home/datasets/fullbody_train_sample/bodymesh/0212.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0212.png,/home/datasets/fullbody_train_sample/mask/0212.png,/home/datasets/fullbody_train_sample/texture/0212.png
/home/datasets/fullbody_train_sample/image/00214.png,/home/datasets/fullbody_train_sample/bodymesh/0213.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0213.png,/home/datasets/fullbody_train_sample/mask/0213.png,/home/datasets/fullbody_train_sample/texture/0213.png
/home/datasets/fullbody_train_sample/image/00215.png,/home/datasets/fullbody_train_sample/bodymesh/0214.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0214.png,/home/datasets/fullbody_train_sample/mask/0214.png,/home/datasets/fullbody_train_sample/texture/0214.png
/home/datasets/fullbody_train_sample/image/00216.png,/home/datasets/fullbody_train_sample/bodymesh/0215.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0215.png,/home/datasets/fullbody_train_sample/mask/0215.png,/home/datasets/fullbody_train_sample/texture/0215.png
/home/datasets/fullbody_train_sample/image/00217.png,/home/datasets/fullbody_train_sample/bodymesh/0216.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0216.png,/home/datasets/fullbody_train_sample/mask/0216.png,/home/datasets/fullbody_train_sample/texture/0216.png
/home/datasets/fullbody_train_sample/image/00218.png,/home/datasets/fullbody_train_sample/bodymesh/0217.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0217.png,/home/datasets/fullbody_train_sample/mask/0217.png,/home/datasets/fullbody_train_sample/texture/0217.png
/home/datasets/fullbody_train_sample/image/00219.png,/home/datasets/fullbody_train_sample/bodymesh/0218.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0218.png,/home/datasets/fullbody_train_sample/mask/0218.png,/home/datasets/fullbody_train_sample/texture/0218.png
/home/datasets/fullbody_train_sample/image/00220.png,/home/datasets/fullbody_train_sample/bodymesh/0219.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0219.png,/home/datasets/fullbody_train_sample/mask/0219.png,/home/datasets/fullbody_train_sample/texture/0219.png
/home/datasets/fullbody_train_sample/image/00221.png,/home/datasets/fullbody_train_sample/bodymesh/0220.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0220.png,/home/datasets/fullbody_train_sample/mask/0220.png,/home/datasets/fullbody_train_sample/texture/0220.png
/home/datasets/fullbody_train_sample/image/00222.png,/home/datasets/fullbody_train_sample/bodymesh/0221.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0221.png,/home/datasets/fullbody_train_sample/mask/0221.png,/home/datasets/fullbody_train_sample/texture/0221.png
/home/datasets/fullbody_train_sample/image/00223.png,/home/datasets/fullbody_train_sample/bodymesh/0222.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0222.png,/home/datasets/fullbody_train_sample/mask/0222.png,/home/datasets/fullbody_train_sample/texture/0222.png
/home/datasets/fullbody_train_sample/image/00224.png,/home/datasets/fullbody_train_sample/bodymesh/0223.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0223.png,/home/datasets/fullbody_train_sample/mask/0223.png,/home/datasets/fullbody_train_sample/texture/0223.png
/home/datasets/fullbody_train_sample/image/00225.png,/home/datasets/fullbody_train_sample/bodymesh/0224.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0224.png,/home/datasets/fullbody_train_sample/mask/0224.png,/home/datasets/fullbody_train_sample/texture/0224.png
/home/datasets/fullbody_train_sample/image/00226.png,/home/datasets/fullbody_train_sample/bodymesh/0225.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0225.png,/home/datasets/fullbody_train_sample/mask/0225.png,/home/datasets/fullbody_train_sample/texture/0225.png
/home/datasets/fullbody_train_sample/image/00227.png,/home/datasets/fullbody_train_sample/bodymesh/0226.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0226.png,/home/datasets/fullbody_train_sample/mask/0226.png,/home/datasets/fullbody_train_sample/texture/0226.png
/home/datasets/fullbody_train_sample/image/00228.png,/home/datasets/fullbody_train_sample/bodymesh/0227.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0227.png,/home/datasets/fullbody_train_sample/mask/0227.png,/home/datasets/fullbody_train_sample/texture/0227.png
/home/datasets/fullbody_train_sample/image/00229.png,/home/datasets/fullbody_train_sample/bodymesh/0228.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0228.png,/home/datasets/fullbody_train_sample/mask/0228.png,/home/datasets/fullbody_train_sample/texture/0228.png
/home/datasets/fullbody_train_sample/image/00230.png,/home/datasets/fullbody_train_sample/bodymesh/0229.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0229.png,/home/datasets/fullbody_train_sample/mask/0229.png,/home/datasets/fullbody_train_sample/texture/0229.png
/home/datasets/fullbody_train_sample/image/00231.png,/home/datasets/fullbody_train_sample/bodymesh/0230.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0230.png,/home/datasets/fullbody_train_sample/mask/0230.png,/home/datasets/fullbody_train_sample/texture/0230.png
/home/datasets/fullbody_train_sample/image/00232.png,/home/datasets/fullbody_train_sample/bodymesh/0231.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0231.png,/home/datasets/fullbody_train_sample/mask/0231.png,/home/datasets/fullbody_train_sample/texture/0231.png
/home/datasets/fullbody_train_sample/image/00233.png,/home/datasets/fullbody_train_sample/bodymesh/0232.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0232.png,/home/datasets/fullbody_train_sample/mask/0232.png,/home/datasets/fullbody_train_sample/texture/0232.png
/home/datasets/fullbody_train_sample/image/00234.png,/home/datasets/fullbody_train_sample/bodymesh/0233.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0233.png,/home/datasets/fullbody_train_sample/mask/0233.png,/home/datasets/fullbody_train_sample/texture/0233.png
/home/datasets/fullbody_train_sample/image/00235.png,/home/datasets/fullbody_train_sample/bodymesh/0234.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0234.png,/home/datasets/fullbody_train_sample/mask/0234.png,/home/datasets/fullbody_train_sample/texture/0234.png
/home/datasets/fullbody_train_sample/image/00236.png,/home/datasets/fullbody_train_sample/bodymesh/0235.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0235.png,/home/datasets/fullbody_train_sample/mask/0235.png,/home/datasets/fullbody_train_sample/texture/0235.png
/home/datasets/fullbody_train_sample/image/00237.png,/home/datasets/fullbody_train_sample/bodymesh/0236.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0236.png,/home/datasets/fullbody_train_sample/mask/0236.png,/home/datasets/fullbody_train_sample/texture/0236.png
/home/datasets/fullbody_train_sample/image/00238.png,/home/datasets/fullbody_train_sample/bodymesh/0237.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0237.png,/home/datasets/fullbody_train_sample/mask/0237.png,/home/datasets/fullbody_train_sample/texture/0237.png
/home/datasets/fullbody_train_sample/image/00239.png,/home/datasets/fullbody_train_sample/bodymesh/0238.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0238.png,/home/datasets/fullbody_train_sample/mask/0238.png,/home/datasets/fullbody_train_sample/texture/0238.png
/home/datasets/fullbody_train_sample/image/00240.png,/home/datasets/fullbody_train_sample/bodymesh/0239.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0239.png,/home/datasets/fullbody_train_sample/mask/0239.png,/home/datasets/fullbody_train_sample/texture/0239.png
/home/datasets/fullbody_train_sample/image/00241.png,/home/datasets/fullbody_train_sample/bodymesh/0240.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0240.png,/home/datasets/fullbody_train_sample/mask/0240.png,/home/datasets/fullbody_train_sample/texture/0240.png
/home/datasets/fullbody_train_sample/image/00242.png,/home/datasets/fullbody_train_sample/bodymesh/0241.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0241.png,/home/datasets/fullbody_train_sample/mask/0241.png,/home/datasets/fullbody_train_sample/texture/0241.png
/home/datasets/fullbody_train_sample/image/00243.png,/home/datasets/fullbody_train_sample/bodymesh/0242.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0242.png,/home/datasets/fullbody_train_sample/mask/0242.png,/home/datasets/fullbody_train_sample/texture/0242.png
/home/datasets/fullbody_train_sample/image/00244.png,/home/datasets/fullbody_train_sample/bodymesh/0243.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0243.png,/home/datasets/fullbody_train_sample/mask/0243.png,/home/datasets/fullbody_train_sample/texture/0243.png
/home/datasets/fullbody_train_sample/image/00245.png,/home/datasets/fullbody_train_sample/bodymesh/0244.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0244.png,/home/datasets/fullbody_train_sample/mask/0244.png,/home/datasets/fullbody_train_sample/texture/0244.png
/home/datasets/fullbody_train_sample/image/00246.png,/home/datasets/fullbody_train_sample/bodymesh/0245.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0245.png,/home/datasets/fullbody_train_sample/mask/0245.png,/home/datasets/fullbody_train_sample/texture/0245.png
/home/datasets/fullbody_train_sample/image/00247.png,/home/datasets/fullbody_train_sample/bodymesh/0246.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0246.png,/home/datasets/fullbody_train_sample/mask/0246.png,/home/datasets/fullbody_train_sample/texture/0246.png
/home/datasets/fullbody_train_sample/image/00248.png,/home/datasets/fullbody_train_sample/bodymesh/0247.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0247.png,/home/datasets/fullbody_train_sample/mask/0247.png,/home/datasets/fullbody_train_sample/texture/0247.png
